label,id,clip_fk,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,zero_crossing_rate_mean,zero_crossing_rate_std
normal,11,11,-437.3564147949219,140.08900451660156,0.621169924736023,29.384906768798828,3.7573771476745605,12.732564926147461,-1.7526713609695435,2.885862350463867,1.3287850618362427,2.4909965991973877,3.782001256942749,7.0994648933410645,3.930494785308838,5.392642974853516,4.679577827453613,3.6918041706085205,3.542020320892334,2.922502040863037,3.7788217067718506,3.9727907180786133,3.288696050643921,2.8630621433258057,3.2125461101531982,3.151782274246216,3.0828466415405273,3.388592004776001,975.8940902208599,72.66787521697364,1380.9666134646982,63.33559027415327,0.004433090798556805,0.0006466113263741136,0.04605287789536741,0.011500186075235725
normal,12,12,-438.9924011230469,141.00392150878906,1.9251359701156616,29.713083267211914,1.7160732746124268,11.243956565856934,-1.2781829833984375,2.4405517578125,-1.2540761232376099,0.6018623113632202,2.721022844314575,6.333669185638428,3.0496826171875,5.956788539886475,3.9872336387634277,3.3758316040039062,3.4882144927978516,3.4514782428741455,3.4839463233947754,3.4890050888061523,3.234395742416382,2.834407329559326,2.850240707397461,2.914196491241455,3.0737922191619873,2.9337549209594727,974.0007705077446,58.79799774218909,1373.3522903454605,44.38883263457066,0.004377278964966536,0.000626929453574121,0.04456619408945687,0.00916744811815299
normal,13,13,-414.1094055175781,135.2285919189453,-5.094753265380859,28.07843017578125,-3.140763998031616,11.48225212097168,-2.165830373764038,2.606383800506592,-1.0099738836288452,2.317378520965576,0.31920531392097473,3.6029562950134277,2.680068254470825,8.558835983276367,4.3395094871521,3.3528707027435303,3.4351282119750977,2.946079730987549,2.957824230194092,3.271261215209961,3.070639133453369,2.814066171646118,3.023442268371582,2.8171398639678955,3.017934799194336,2.7430949211120605,1106.0162010182714,60.394823899940235,1424.8933591880686,43.399546277841324,0.0043442388996481895,0.00044839316979050636,0.05742998702076677,0.0099930003233278
normal,14,14,-421.81256103515625,137.15660095214844,-3.762598991394043,31.127471923828125,0.006210531108081341,11.972456932067871,-2.2740588188171387,2.6518125534057617,-1.2053731679916382,1.93212890625,2.0048062801361084,4.814645767211914,3.487039804458618,5.401963233947754,3.795443534851074,3.242405652999878,2.839933395385742,2.9284238815307617,3.379422426223755,3.3105521202087402,2.763746500015259,2.9496278762817383,2.819594383239746,2.8842272758483887,2.8078911304473877,2.7770369052886963,1047.4552631260933,53.3316096136715,1398.4062577377572,36.92190470357661,0.004529135767370462,0.0005038412637077272,0.050799970047923325,0.009777611731707917
normal,15,15,-409.24505615234375,136.47679138183594,-12.399386405944824,22.598730087280273,-1.6424150466918945,11.430904388427734,-0.8903902173042297,5.993660926818848,0.2749270498752594,1.3738362789154053,2.719869375228882,5.8803839683532715,2.9587385654449463,17.429292678833008,7.954966068267822,6.998463153839111,4.793076038360596,3.6426613330841064,3.5961592197418213,3.235121965408325,3.330551862716675,2.9056954383850098,3.422919750213623,3.5110971927642822,2.9914605617523193,3.0630416870117188,1126.0595949105652,117.90025952675526,1399.056067016734,76.90418680169904,0.004492262843996286,0.0005292121204547584,0.061426717252396165,0.013313494877396586
normal,16,16,-406.8756103515625,109.28010559082031,12.88768482208252,25.867948532104492,1.1891998052597046,2.0579421520233154,2.172379732131958,1.06022047996521,-9.963069915771484,7.822253227233887,6.1168012619018555,3.6999003887176514,11.031294822692871,6.147282600402832,5.123698711395264,2.8748061656951904,3.0310399532318115,3.0623080730438232,3.185370922088623,3.3649847507476807,3.0668678283691406,3.0901684761047363,3.1131298542022705,3.31266713142395,2.891400098800659,2.7690863609313965,1405.8193887359243,91.6674834472299,1782.313633900469,55.872285102658886,0.004311488475650549,0.0005737012252211571,0.06881333616214058,0.011461863491720284
normal,17,17,-418.4364013671875,133.72821044921875,-4.104526996612549,30.213964462280273,-0.0977596640586853,12.946434020996094,-2.5606069564819336,2.88685941696167,-0.9880208969116211,2.2437021732330322,1.798953652381897,3.760444164276123,2.657414674758911,4.705322742462158,3.434309244155884,2.9227535724639893,2.952718496322632,2.962991952896118,3.160094738006592,3.1637399196624756,3.0297281742095947,2.909400224685669,2.524840831756592,2.667618751525879,2.845372200012207,2.766029119491577,1094.9932348637242,48.73442080971694,1436.3213562019205,32.81846021782405,0.004334671888500452,0.00046818354167044163,0.05415397863418531,0.008906248473310237
normal,18,18,-420.7330322265625,127.36576843261719,1.7523512840270996,24.86272621154785,4.9574689865112305,13.806235313415527,1.9654954671859741,2.2426369190216064,-1.36033034324646,2.279613971710205,5.363434791564941,6.4835333824157715,0.9321621656417847,5.39317512512207,4.732017517089844,2.992771863937378,3.1535897254943848,2.770118474960327,3.1549203395843506,3.2951977252960205,3.2187905311584473,3.0605053901672363,2.825808525085449,2.7330996990203857,2.7280478477478027,2.779613494873047,1132.7040108324488,63.98077503551493,1534.6596861286919,52.56274610366216,0.004434637259691954,0.0005402187816798687,0.05176561251996805,0.01044358372548922
normal,19,19,-389.2717590332031,97.09455871582031,1.5981173515319824,30.9278507232666,0.017671335488557816,10.017786026000977,-0.4106318950653076,3.5115103721618652,0.8553920388221741,2.0947086811065674,4.787811279296875,5.144083499908447,3.121431827545166,10.973282814025879,5.863829612731934,5.669883728027344,4.251760005950928,3.6457407474517822,3.314664363861084,3.2041006088256836,3.578584671020508,3.2041563987731934,3.372798204421997,2.835800886154175,3.109178304672241,3.280231237411499,1605.9686644790565,122.63004866569801,1826.5267998507854,86.90635280637811,0.004187630955129862,0.0005427080322988331,0.08480493710063898,0.0194526245376679
normal,20,20,-431.4807434082031,138.8646240234375,3.47430682182312,29.0771427154541,3.4708170890808105,11.385577201843262,-2.856144666671753,1.0255855321884155,-1.4420806169509888,0.8939250111579895,1.523979663848877,6.52695894241333,1.7991679906845093,4.799081802368164,4.61875057220459,3.772594451904297,3.1747469902038574,3.1707816123962402,3.5408849716186523,3.3734869956970215,2.8693904876708984,2.9486896991729736,3.1860947608947754,2.8902406692504883,3.0287225246429443,2.9610841274261475,1003.0298704112956,58.227567466937884,1407.6831282538683,64.15474617173716,0.004269082099199295,0.0003913678228855133,0.04964244708466454,0.008113507434350657
normal,21,21,-387.6545715332031,108.13027954101562,-3.1403000354766846,26.4600772857666,0.9877162575721741,5.9786601066589355,-0.7480689287185669,5.894825458526611,0.3669624924659729,1.8986406326293945,3.8054327964782715,-0.37338948249816895,1.8070546388626099,8.854451179504395,4.842586040496826,4.802851676940918,3.3543148040771484,3.0681369304656982,3.2229537963867188,4.846541404724121,2.939800262451172,3.2940175533294678,3.299705743789673,3.4187021255493164,3.746849298477173,3.664246082305908,1466.2156349267314,84.04732433095545,1713.412439396198,50.86402953642508,0.004392537754029036,0.0005322960205376148,0.07929500299520767,0.014283234873471452
normal,22,22,-428.05023193359375,136.13670349121094,-1.513561725616455,26.357484817504883,2.5542783737182617,15.811481475830078,0.7026090025901794,1.5471069812774658,-1.4380515813827515,1.6723390817642212,5.151113033294678,6.400607109069824,1.7770278453826904,5.501091957092285,4.061847686767578,3.291771650314331,3.22662353515625,2.9928126335144043,3.42329478263855,3.3111634254455566,3.006988286972046,3.1227612495422363,3.2399396896362305,3.0426418781280518,2.745710611343384,2.8924965858459473,1043.384219443563,58.213461257812966,1423.690304236241,41.15115111149091,0.0043699778616428375,0.0005989522323943675,0.049623727036741214,0.009918441106634757
normal,23,23,-417.66387939453125,126.83279418945312,6.1764373779296875,14.006187438964844,2.3581364154815674,7.191612243652344,2.509857654571533,2.71743106842041,-0.9933459758758545,-1.8457776308059692,5.779804706573486,10.406085014343262,8.38831615447998,5.080214023590088,3.6179189682006836,3.0902583599090576,3.007796287536621,3.0231950283050537,3.3438704013824463,3.482126235961914,3.0976157188415527,3.5545225143432617,3.185662269592285,3.4091055393218994,3.5630016326904297,2.879251480102539,1198.9378599235886,54.01856658484649,1601.1015159027816,41.78660536741616,0.004249987192451954,0.0005755209713242948,0.06204135882587859,0.011324921382916636
normal,24,24,-420.75079345703125,135.50222778320312,-3.211820602416992,25.14586639404297,2.720097780227661,16.8201961517334,0.024119295179843903,-0.6776325106620789,-4.14104700088501,0.9627566337585449,6.7716450691223145,7.049081802368164,0.9860557913780212,5.056610107421875,3.9010324478149414,2.9412009716033936,2.819599151611328,2.935453176498413,3.623973846435547,3.209306478500366,3.0710160732269287,3.016037702560425,2.5416877269744873,2.5745463371276855,2.782090187072754,2.7619431018829346,1077.4959816047917,50.62271705743556,1429.7278593480694,40.47576765339598,0.004284203052520752,0.00044002762297168374,0.05799002845447284,0.008646751881432628
normal,25,25,-421.9096984863281,128.14466857910156,3.407198190689087,14.920594215393066,5.470580101013184,9.59391975402832,2.868630886077881,-0.07053647190332413,-1.5146287679672241,0.6122449636459351,9.817843437194824,9.4789457321167,3.7993991374969482,5.104833126068115,3.6128790378570557,3.119048595428467,3.0015158653259277,2.7875349521636963,3.235806465148926,3.456916093826294,3.2322676181793213,3.441490888595581,3.047852039337158,2.8828489780426025,2.497129201889038,3.062774896621704,1172.5269295222988,51.145103532200245,1577.87019897254,41.87007531732113,0.004218394868075848,0.0004753390676341951,0.056660905051916934,0.010833571705442458
normal,26,26,-430.4244079589844,138.5013427734375,0.9154526591300964,29.348798751831055,2.7851507663726807,12.736919403076172,-0.2082078903913498,2.61242938041687,1.0632373094558716,2.3315863609313965,2.180760383605957,4.297741889953613,2.9507062435150146,5.222171783447266,3.443162441253662,3.0636327266693115,2.654754400253296,3.376680612564087,3.428457260131836,3.177546262741089,3.1152379512786865,2.9116525650024414,2.996527671813965,2.7214853763580322,3.006869077682495,3.028114080429077,1000.4288770357508,52.029093863977344,1401.5318941460237,41.34208643664476,0.00441725505515933,0.00045488891191780567,0.047807882388178916,0.009052965949652545
normal,27,27,-414.7016296386719,123.09798431396484,12.545995712280273,14.382331848144531,4.840388774871826,4.860498428344727,-0.27070629596710205,2.5578651428222656,5.219862937927246,4.599575996398926,5.5753607749938965,2.589118480682373,1.1800566911697388,4.387350082397461,3.790832996368408,3.067446231842041,2.865595579147339,2.953260898590088,3.343355417251587,3.664982557296753,3.052030563354492,3.000480890274048,3.0066747665405273,3.0454745292663574,2.576392889022827,2.943920135498047,1224.7741220743246,61.189099999866485,1683.5207921044412,44.63010304780137,0.004517919849604368,0.0005524110747501254,0.057774747903354635,0.010919012568322112
normal,28,28,-417.557373046875,124.03311157226562,12.222029685974121,15.457046508789062,3.769052267074585,3.5201334953308105,-1.6983271837234497,0.45004281401634216,2.8433146476745605,3.6397244930267334,8.317554473876953,4.879728317260742,1.2401617765426636,5.881907939910889,4.1715803146362305,2.903846025466919,2.995602607727051,3.123929977416992,3.5531394481658936,3.320240020751953,3.0334012508392334,3.110968828201294,3.053459644317627,2.8872249126434326,2.8505523204803467,2.8994479179382324,1214.2549161718644,58.57023662411799,1658.0244623733097,49.832657799836596,0.0044288067147135735,0.00047868292313069105,0.060503194888178916,0.01018512808861583
normal,29,29,-421.6089172363281,128.9725799560547,3.912653923034668,16.292844772338867,2.906690835952759,7.845175743103027,1.5634875297546387,1.986987590789795,-2.030085563659668,-0.2718657851219177,8.980804443359375,12.00827407836914,5.703693389892578,4.998620986938477,3.317805290222168,3.099977493286133,3.238767385482788,2.9968745708465576,3.414172887802124,3.27689266204834,3.091249465942383,2.9220001697540283,3.1126933097839355,3.2882578372955322,3.078028440475464,2.96199631690979,1165.3683824427515,54.96716201934808,1554.9525455739351,38.43900108722617,0.004228950012475252,0.0005768996779806912,0.06174495806709265,0.01134735516908672
normal,30,30,-420.05419921875,128.0597381591797,5.043225288391113,14.347030639648438,4.265379428863525,7.561962604522705,3.288938522338867,2.5909910202026367,-1.7703303098678589,-0.5424700379371643,8.47155475616455,10.590509414672852,5.89982271194458,4.68751859664917,3.76678466796875,3.12471866607666,2.793712854385376,2.760545015335083,3.2111034393310547,3.547562837600708,3.1529054641723633,2.969682455062866,2.735213041305542,2.990867853164673,2.9449400901794434,2.9671192169189453,1178.6117899853612,58.541189386339,1584.0011522415607,42.53463461393901,0.004269111435860395,0.0005714561557397246,0.060606155151757185,0.01157089697235634
normal,31,31,-442.45831298828125,139.95947265625,1.7513482570648193,30.0240421295166,2.15741229057312,12.28004264831543,-1.24478018283844,2.1155059337615967,-0.18391308188438416,1.948883295059204,4.295778751373291,7.180613994598389,3.6459929943084717,5.782230854034424,4.213273525238037,3.1359877586364746,2.735546350479126,2.895714044570923,3.343146800994873,3.4608089923858643,3.080596446990967,2.908677339553833,3.182448148727417,2.8813562393188477,2.8464276790618896,2.9365625381469727,968.4775067875917,60.3693875006898,1378.1577011992922,48.576217691555605,0.004543780814856291,0.0007090760627761483,0.0407410642971246,0.009584825258461374
normal,32,32,-422.7327880859375,138.3474884033203,-3.905750036239624,30.133758544921875,-0.3583086133003235,12.768441200256348,-2.5405681133270264,2.8545210361480713,-0.5345115065574646,1.6330865621566772,2.374351739883423,3.773679256439209,2.8530569076538086,4.736943244934082,3.2726926803588867,3.02671480178833,3.108281135559082,2.8923001289367676,3.1103646755218506,3.060206651687622,2.8236160278320312,2.9380102157592773,3.0296409130096436,2.8602874279022217,2.449293613433838,2.3992297649383545,1043.645837783793,50.308645910318106,1390.6890742958924,33.33859374591671,0.0043793898075819016,0.0005284208455123007,0.05331625648961661,0.008852813057195853
normal,33,33,-424.7287292480469,133.67454528808594,1.0359952449798584,25.925430297851562,3.093867301940918,15.514311790466309,0.5410168766975403,1.4867488145828247,-1.5586918592453003,1.8709115982055664,6.171321392059326,6.67405366897583,1.8061987161636353,8.594619750976562,7.890471935272217,6.336025238037109,4.321660041809082,3.114936351776123,3.8803839683532715,3.349271297454834,3.1316559314727783,3.2108967304229736,3.149590015411377,3.0809030532836914,3.0244739055633545,2.9722185134887695,1069.7074351948047,113.58731792527148,1464.6250192923185,125.37046745039991,0.004549358040094376,0.0005996937397867441,0.04916196585463259,0.011693557681333558
normal,34,34,-418.1392822265625,117.39369201660156,13.571866035461426,22.09229278564453,-1.4289069175720215,10.337132453918457,-0.855774998664856,-2.8434298038482666,6.075571537017822,-0.22706055641174316,7.952207088470459,8.37842845916748,1.3515872955322266,6.603419780731201,4.456640720367432,3.6035587787628174,3.5057599544525146,3.9930813312530518,3.486029863357544,3.3854284286499023,3.9341089725494385,3.9688167572021484,3.2761902809143066,2.989215135574341,3.7158448696136475,3.2216453552246094,1276.0887519565274,77.16278437295439,1702.664081818625,52.84038854385689,0.004389423411339521,0.0006688947323709726,0.058085188698083066,0.00980425463843245
normal,35,35,-409.0374450683594,114.91675567626953,7.453873634338379,19.154796600341797,1.972978949546814,9.256597518920898,3.953188180923462,5.313762187957764,-6.444900035858154,-3.203005075454712,2.8540472984313965,7.451818466186523,9.564080238342285,5.0238189697265625,4.340421199798584,2.9514801502227783,3.012577772140503,3.127269744873047,3.278749942779541,3.0557096004486084,3.3517167568206787,2.790834903717041,2.7536535263061523,2.866370916366577,2.825239658355713,2.7765238285064697,1337.2284429398956,69.66927241590852,1713.0131340892285,47.953579770428455,0.004169226624071598,0.00048703872016631067,0.06790541383785942,0.011379091524608538
normal,36,36,-418.6358947753906,130.3888397216797,4.115760803222656,16.756620407104492,2.4393415451049805,7.83372688293457,2.1195898056030273,2.7499735355377197,-1.055113434791565,-1.2053406238555908,5.614950656890869,9.860818862915039,8.351526260375977,4.626406669616699,3.580543041229248,3.2000973224639893,2.8662850856781006,2.8503499031066895,3.469978094100952,3.5228271484375,3.1324751377105713,2.8458099365234375,3.019723653793335,3.1563611030578613,3.049227476119995,3.0213942527770996,1142.5183529412222,54.868346457038875,1541.160237355443,39.19394649729483,0.004435161594301462,0.0006333501078188419,0.05643002446086262,0.011292891213965142
normal,37,37,-427.0592956542969,135.86781311035156,-1.4323482513427734,26.8580265045166,3.0083494186401367,16.37479591369629,0.4532874822616577,1.1407933235168457,-2.3639180660247803,1.9842361211776733,6.671982765197754,7.361912250518799,1.4852088689804077,5.288135051727295,3.623054265975952,3.402428150177002,3.3670451641082764,2.9785542488098145,3.3234729766845703,3.158087730407715,3.0454304218292236,3.0760650634765625,3.0275402069091797,2.9005489349365234,2.7268002033233643,2.7819674015045166,1042.4205546739736,53.82005462300559,1425.058206766925,38.29229228226841,0.004510929808020592,0.0006481443415395916,0.0478203624201278,0.009630005105877346
normal,38,38,-422.4127502441406,137.01422119140625,-4.327599048614502,30.270732879638672,0.19774338603019714,12.592717170715332,-3.192767858505249,1.9039874076843262,-1.5795395374298096,2.218442440032959,2.571838855743408,3.8215670585632324,2.466416358947754,4.107826232910156,3.224266767501831,2.8256993293762207,3.178544521331787,2.8299882411956787,3.23756742477417,3.0682179927825928,2.9704666137695312,2.970046281814575,3.057774543762207,2.94777512550354,2.7483177185058594,3.0582826137542725,1058.7721921724851,51.96419722363332,1401.5649613444418,34.14744879105901,0.004370902664959431,0.0006376951350830495,0.05348941693290735,0.011085146011125004
normal,39,39,-416.1418151855469,125.23994445800781,7.4450364112854,15.386277198791504,3.7080116271972656,6.890008926391602,2.6296863555908203,4.832853317260742,0.37570881843566895,-2.461282730102539,1.8315834999084473,7.10746955871582,8.607741355895996,4.917672157287598,3.649526834487915,3.3978445529937744,3.307149887084961,3.293201446533203,3.483167886734009,3.2780959606170654,3.14841890335083,2.910691261291504,2.802190065383911,2.8974385261535645,2.8232626914978027,2.7626516819000244,1207.3954748471328,55.95267189798695,1618.8976497488738,41.292428520617285,0.004346584901213646,0.00048436850192956626,0.06213651906948882,0.010874454059272612
normal,40,40,-425.5957336425781,128.0054168701172,9.651284217834473,21.976139068603516,2.6846516132354736,7.019326686859131,-2.1920995712280273,0.32174354791641235,1.2748544216156006,4.650719165802002,7.12824010848999,8.075981140136719,2.0974276065826416,6.405964374542236,4.6255292892456055,3.4733831882476807,3.1369850635528564,3.254038095474243,2.9686620235443115,3.3383231163024902,3.2346107959747314,3.2898471355438232,3.135227918624878,3.0918424129486084,2.9935364723205566,2.7955517768859863,1135.0289249815933,64.7252602404055,1567.0228330393934,51.93891678681426,0.004393097013235092,0.000556647835765034,0.05148481180111821,0.009393946139045555
normal,41,41,-418.1575012207031,133.7430877685547,-4.266796588897705,30.2276611328125,0.5777016282081604,13.09889030456543,-2.530797004699707,3.0003697872161865,-1.2510930299758911,2.9125311374664307,1.8896667957305908,3.4557154178619385,3.0972139835357666,5.026898384094238,3.9486887454986572,2.817300796508789,2.9092869758605957,3.018975019454956,3.0480306148529053,2.981400728225708,2.796968936920166,2.942303419113159,2.813983917236328,2.7404227256774902,2.741022825241089,2.767157554626465,1089.1734864190005,56.434232738895744,1434.3387718973793,37.81520204683767,0.00457528093829751,0.0006147175445221364,0.051450491713258786,0.010167145043541714
normal,42,42,-417.5384826660156,126.26542663574219,6.5911712646484375,15.250076293945312,4.796836853027344,7.010379314422607,2.5469775199890137,4.995535850524902,1.9358539581298828,-3.0047965049743652,0.47398605942726135,5.684686660766602,7.644811153411865,5.038457870483398,3.2125213146209717,3.183819055557251,3.040131092071533,3.1488497257232666,3.414140224456787,3.7167937755584717,3.317279815673828,3.1821177005767822,2.9243619441986084,3.0657331943511963,2.595311164855957,2.703392505645752,1194.7088499020335,53.84855817663078,1606.3034734409314,35.75159584333593,0.004248618148267269,0.0005841213860549033,0.0632020017971246,0.010543398909572073
normal,43,43,-433.2691345214844,136.52944946289062,3.675299882888794,30.526748657226562,3.8483598232269287,12.104036331176758,-1.0122132301330566,3.009780168533325,-1.0623589754104614,1.0087374448776245,0.7829040288925171,5.168645858764648,2.070305109024048,6.91542911529541,4.8742146492004395,3.058746576309204,3.121500015258789,3.1100285053253174,3.6902754306793213,3.6648733615875244,3.2178826332092285,3.028646945953369,3.1920619010925293,3.093116044998169,3.2143378257751465,3.0847935676574707,1007.2973338150599,68.81600778459101,1423.0126992606265,61.73540244720485,0.004395415540784597,0.0005450346507132053,0.045971757687699684,0.008734725236026359
normal,44,44,-423.5566711425781,136.90792846679688,-3.9593818187713623,30.45827865600586,0.3040967285633087,11.951200485229492,-4.231069087982178,1.4157270193099976,-2.087523937225342,2.2936716079711914,2.6904234886169434,4.453545093536377,3.2456836700439453,4.5796427726745605,3.4078214168548584,3.1001498699188232,3.104689836502075,2.8762927055358887,3.168320655822754,3.2206294536590576,3.0004639625549316,2.869755983352661,2.927802324295044,2.8474767208099365,2.559882402420044,2.8076250553131104,1059.859846269313,58.117468828714415,1401.974345234094,34.06508523090796,0.004349168390035629,0.000597703387029469,0.053590817192492014,0.00995825980266001
